order_id|customer_region|product_id|qty|ship_time
16c42ff8-35a6-405b-84f0-21c78d9dae02|3|B0MKEICYIMBKB|1|2
a12f5c2a-2651-4b31-84f9-0b3862dcdace|1|B075W5FWR33WO|1|2
a12f5c2a-2651-4b31-84f9-0b3862dcdace|1|B0AT6H9L51F5O|1|2
59a2d250-360a-423d-92b2-9d7c37e15094|1|B0F9F7B4ZX5NX|1|2
59a2d250-360a-423d-92b2-9d7c37e15094|1|B068YXD0SRRXT|1|2
59a2d250-360a-423d-92b2-9d7c37e15094|1|B08VJPDXU0UA9|3|2
5353003c-e7ec-46b7-aca4-35229995afef|4|B01CH8LW3R3AC|2|6
2a9c20fe-0237-458f-b617-7e52379998fb|3|B0E9187FFNZ14|1|12
2a9c20fe-0237-458f-b617-7e52379998fb|3|B0R9TD41U234P|3|12
2a9c20fe-0237-458f-b617-7e52379998fb|3|B0H1SXUGAE5J2|2|12
6df805b6-245d-4b0d-b4d2-ee5fb8ef9565|1|B01CH8LW3R3AC|1|3
6df805b6-245d-4b0d-b4d2-ee5fb8ef9565|1|B072EDGE7KJHD|1|3
6df805b6-245d-4b0d-b4d2-ee5fb8ef9565|1|B07TZQA483GQ4|2|3
6df805b6-245d-4b0d-b4d2-ee5fb8ef9565|1|B0D29IA12YIZG|1|3
2cbf28da-c3d7-4a51-96e5-fbd855e086b6|3|B022QUDXSYCQW|1|9
658a9bbd-f63c-4fee-8591-483cbff162cd|4|B0HOBCK4D6MWI|3|7
658a9bbd-f63c-4fee-8591-483cbff162cd|4|B0KI4QD9JU7ZF|2|7
658a9bbd-f63c-4fee-8591-483cbff162cd|4|B0GHIJCPGLR47|2|7
658a9bbd-f63c-4fee-8591-483cbff162cd|4|B0G3VI1Z29Z1K|1|7
658a9bbd-f63c-4fee-8591-483cbff162cd|4|B0DD0ETVE3BPG|2|7
55c134f1-a6d4-40c4-b62a-37c6cf0c3370|3|B02JDIS7OLX27|1|4
55c134f1-a6d4-40c4-b62a-37c6cf0c3370|3|B04NFIT4NEU6I|1|4
55c134f1-a6d4-40c4-b62a-37c6cf0c3370|3|B0DX28MYL6FVF|1|4
55c134f1-a6d4-40c4-b62a-37c6cf0c3370|3|B01XQUCVPPN3Z|1|4
55c134f1-a6d4-40c4-b62a-37c6cf0c3370|3|B02VRU9ARXRTD|4|4
6613fd9c-4b87-4af4-81aa-fd368feecc93|4|B099UVLW0M711|3|7
8d278b3a-e344-4777-b72c-a207ee45298d|1|B07YVIK0NFPHI|2|3
8d278b3a-e344-4777-b72c-a207ee45298d|1|B0W5UKIFJNIB5|1|3
8d278b3a-e344-4777-b72c-a207ee45298d|1|B068YXD0SRRXT|2|3
8d278b3a-e344-4777-b72c-a207ee45298d|1|B09N0BRHDVMW9|2|3
0c67b8fa-83ce-4786-b160-fcb859a98a0a|3|B05GSTK29A31D|1|4
0c67b8fa-83ce-4786-b160-fcb859a98a0a|3|B01Q8ZD8I5ZQS|1|4
3273a732-b48b-427e-8016-367c5180ac75|2|B0Q61F53Y2Q15|1|1
3273a732-b48b-427e-8016-367c5180ac75|2|B0GNXCQAPT8FN|5|1
3273a732-b48b-427e-8016-367c5180ac75|2|B0HOBCK4D6MWI|1|1
3273a732-b48b-427e-8016-367c5180ac75|2|B01O3X7RS1KRY|5|1
3273a732-b48b-427e-8016-367c5180ac75|2|B0AQ67N8UW2QJ|2|1
8cc64112-cb88-4599-afae-0189a355441a|4|B0HMBSQAE3ERF|1|3
8cc64112-cb88-4599-afae-0189a355441a|4|B0LX46NTVTJ9W|1|3
2b595e2d-88a0-41a9-aea6-801a5a247559|3|B02Y6M3620JSU|2|4
2b595e2d-88a0-41a9-aea6-801a5a247559|3|B04ZOXNV13Y8T|1|4
98c0c2eb-b70d-491d-bd24-1654695b3772|1|B0OB3UBIPLNG3|1|3
98c0c2eb-b70d-491d-bd24-1654695b3772|1|B043RVUZOFZLJ|2|3
98c0c2eb-b70d-491d-bd24-1654695b3772|1|B05IKWOJ88L6E|1|3
98c0c2eb-b70d-491d-bd24-1654695b3772|1|B0AYXTABBS7NN|2|3
ce77fe5e-4786-4029-af1b-36db30dfbde0|3|B0JTJGPTZZALA|2|3
ce77fe5e-4786-4029-af1b-36db30dfbde0|3|B0RS2FVCMP7UL|2|3
ce77fe5e-4786-4029-af1b-36db30dfbde0|3|B07WFPZXAOP44|4|3
9d550268-3814-4125-bc83-5c68b422f21d|2|B00DVA1G6PBL6|1|2
9d550268-3814-4125-bc83-5c68b422f21d|2|B0107FPELOZ25|3|2
9d550268-3814-4125-bc83-5c68b422f21d|2|B04BYY17GZ4PD|2|2
9d550268-3814-4125-bc83-5c68b422f21d|2|B0K56F22YD7P7|3|2
41f8622f-2ddb-4274-bbe3-5148de987b7a|4|B00C8A417TT1Q|1|6
41f8622f-2ddb-4274-bbe3-5148de987b7a|4|B0M9V961N2NL6|1|6
05510757-6c82-44cf-81d0-ec0c60f30539|3|B01O3X7RS1KRY|1|1
ffae1924-7063-4453-94ab-b72ae82a52e1|4|B07WFPZXAOP44|1|1
ffae1924-7063-4453-94ab-b72ae82a52e1|4|B02J3O7U3TNBS|1|1
7c921d19-cf5d-4305-8742-aa4384573416|2|B0ZJQ3LIPPQLP|1|5
7c921d19-cf5d-4305-8742-aa4384573416|2|B04OHP7IV9GX2|1|5
7c8cba26-dc68-4114-b034-8ed44ff53d62|4|B0D29IA12YIZG|3|3
7c8cba26-dc68-4114-b034-8ed44ff53d62|4|B014S7HW6X0Q1|1|3
7c8cba26-dc68-4114-b034-8ed44ff53d62|4|B0C0C1ZIVD5NV|2|3
62e8a008-c6e7-4b90-8111-b2125061fc94|1|B0S248TB0YBEP|1|6
bb57f7dd-5f91-44da-bc2a-c94220f66cf6|2|B0HHR91YODZ5N|3|3
bb57f7dd-5f91-44da-bc2a-c94220f66cf6|2|B0GS21ULBNU13|1|3
bb57f7dd-5f91-44da-bc2a-c94220f66cf6|2|B0RKFYAPHBUIT|1|3
bb57f7dd-5f91-44da-bc2a-c94220f66cf6|2|B0EHAF38BGXYR|2|3
91455c27-54a6-47ce-97a2-6cb505c01cda|2|B01W053DZPA3K|1|1
91455c27-54a6-47ce-97a2-6cb505c01cda|2|B0QNVA8WFQLJJ|1|1
b15f507e-3d91-4245-a71e-4c92cdbfe123|4|B0G3VQ9B79KN3|1|6
b15f507e-3d91-4245-a71e-4c92cdbfe123|4|B0HT1SETWLTP1|1|6
b15f507e-3d91-4245-a71e-4c92cdbfe123|4|B03MEU4EZWPHV|1|6
b15f507e-3d91-4245-a71e-4c92cdbfe123|4|B03BBS0H8ASVL|2|6
57c26fda-a8ad-4cdb-a6f3-55f6768212f1|1|B00QS1RLW3LPX|4|2
57c26fda-a8ad-4cdb-a6f3-55f6768212f1|1|B07YVIK0NFPHI|1|2
57c26fda-a8ad-4cdb-a6f3-55f6768212f1|1|B02RQFLD561MK|1|2
e6271b64-cf40-4010-a673-4bbca93e8b9f|2|B06P6NZG46NT8|1|7
e6271b64-cf40-4010-a673-4bbca93e8b9f|2|B0HMBSQAE3ERF|1|7
6b39de28-7435-435b-8316-f83a0be00af1|1|B0D6GMTZM0SKR|4|3
3028aa49-3acc-4323-b0c6-9146b09665b4|4|B0E1X6104MC0S|3|2
3028aa49-3acc-4323-b0c6-9146b09665b4|4|B03HSECML4NZZ|2|2
50efd0d3-0a85-4022-b1a5-a63576f42fa0|4|B0CD6U8VBJ75Y|1|4
cfd133f0-6827-4701-8e75-4e0180072b48|2|B0IZCQCZN78NZ|4|4
cfd133f0-6827-4701-8e75-4e0180072b48|2|B02YT0PTE925K|1|4
cfd133f0-6827-4701-8e75-4e0180072b48|2|B0PT6R5SH7QUA|3|4
4ae58e29-e2bd-477e-8acf-ef05518913bc|2|B0V2TDL0U90G6|1|6
a0cc3bb2-376b-47d8-a1d8-41f50f332866|1|B0C0GVNRRUP6R|4|4
a0cc3bb2-376b-47d8-a1d8-41f50f332866|1|B0AZ3MX38CORU|1|4
21a3ee22-dd4e-4b29-90f2-6daf2644addb|2|B0KUENV1GGWRJ|3|3
21a3ee22-dd4e-4b29-90f2-6daf2644addb|2|B046Q60LK76JR|3|3
00b0f01c-d575-4302-bc57-27a7842f81e0|4|B043EDH7R06GJ|2|5
00b0f01c-d575-4302-bc57-27a7842f81e0|4|B0J68H37N0J6K|1|5
00b0f01c-d575-4302-bc57-27a7842f81e0|4|B05AI4X7C8QEA|2|5
602f0bb1-d071-4a46-8e94-4e6af3d6002e|1|B00MGNHD8C49U|2|2
602f0bb1-d071-4a46-8e94-4e6af3d6002e|1|B0198Q17AP15O|2|2
8d445d81-ac55-4b47-928f-dff977d21c76|2|B0RZQ8N2ZCKMI|2|7
8d445d81-ac55-4b47-928f-dff977d21c76|2|B0DYOH9SIMI7V|1|7
8d445d81-ac55-4b47-928f-dff977d21c76|2|B02QMQVCT8GPF|1|7
8d445d81-ac55-4b47-928f-dff977d21c76|2|B0NO7FP29JMS1|3|7
ef1c4302-6ed1-4f8d-9298-3e4c48537896|4|B0DWA2FAHM1P4|1|3
bfc64d07-fe52-4f8b-ac32-21332677a0a9|4|B025O8Q9CGQLW|3|6
bfc64d07-fe52-4f8b-ac32-21332677a0a9|4|B01KIKQ5M0BDO|1|6
b84c361f-9abc-40d2-8f2b-ec43810a7e59|1|B0AT6H9L51F5O|1|6
b84c361f-9abc-40d2-8f2b-ec43810a7e59|1|B072EDGE7KJHD|1|6
edff0523-ea46-4df8-8b04-0d815dedfa21|3|B07TZQA483GQ4|1|2
151f605b-d453-4428-80e7-ea98bb93b506|4|B0D29IA12YIZG|6|4
151f605b-d453-4428-80e7-ea98bb93b506|4|B0DORV3X6R3BM|2|4
151f605b-d453-4428-80e7-ea98bb93b506|4|B0EHS0UGWI9HU|2|4
151f605b-d453-4428-80e7-ea98bb93b506|4|B0LT75IE089OG|1|4
3da6e24b-dce1-42f2-b6af-a37ce85b6ab2|3|B0E9187FFNZ14|2|6
3da6e24b-dce1-42f2-b6af-a37ce85b6ab2|3|B04DB16Y22UED|1|6
36550a02-0335-45f4-97ca-5d2452e132a7|2|B02RHVH2X4X9M|2|4
36550a02-0335-45f4-97ca-5d2452e132a7|2|B0KU3ED0QLRJL|2|4
36550a02-0335-45f4-97ca-5d2452e132a7|2|B03IIGJ8XH074|1|4
2296d62f-4f36-40f4-9aa7-aa976e4780fa|4|B05BDOMWVQ0TB|2|5
2296d62f-4f36-40f4-9aa7-aa976e4780fa|4|B05B9KIWH0041|2|5
2296d62f-4f36-40f4-9aa7-aa976e4780fa|4|B0ZI1CLHEWSHJ|1|5
1f9956df-fe12-4486-893f-c0a1e51fae39|1|B0LONSANMRHUS|1|7
1f9956df-fe12-4486-893f-c0a1e51fae39|1|B03MEU4EZWPHV|3|7
692c2d86-f57c-481f-8d19-d3e590204c46|2|B0KKXOF6SSE07|1|5
692c2d86-f57c-481f-8d19-d3e590204c46|2|B0A5RF2Q379H6|3|5
692c2d86-f57c-481f-8d19-d3e590204c46|2|B09NX1FYRTG2R|1|5
8090e5f0-08c5-4499-adc9-e5e8a1c3b3d1|1|B0JD1NLSPV3K6|2|6
8090e5f0-08c5-4499-adc9-e5e8a1c3b3d1|1|B00U8NW0DHN0R|1|6
8090e5f0-08c5-4499-adc9-e5e8a1c3b3d1|1|B04XNYFMSZ572|2|6
1d6c7236-5967-4d93-b988-aed8b8d49f96|4|B03QE6CQ3DXZL|1|3
1d6c7236-5967-4d93-b988-aed8b8d49f96|4|B0DN0MYLZFYDJ|4|3
1d6c7236-5967-4d93-b988-aed8b8d49f96|4|B0JBOT2Z8Q71Y|2|3
1d6c7236-5967-4d93-b988-aed8b8d49f96|4|B0LB5I08U2KGP|3|3
1d6c7236-5967-4d93-b988-aed8b8d49f96|4|B023OCTRYWZZ6|1|3
47a1238a-b53e-465b-b845-9d47ce7c60be|1|B0F9F7B4ZX5NX|5|3
47a1238a-b53e-465b-b845-9d47ce7c60be|1|B0198Q17AP15O|2|3
72167a12-67a0-4214-94e9-5f5fe92aeca1|2|B0HZ5RAT8Y8TY|1|2
72167a12-67a0-4214-94e9-5f5fe92aeca1|2|B0RZ85SER0XFV|3|2
72167a12-67a0-4214-94e9-5f5fe92aeca1|2|B07WFPZXAOP44|2|2
13c97567-7230-4db7-b536-59392f393ac9|4|B0F9F7B4ZX5NX|2|2
13c97567-7230-4db7-b536-59392f393ac9|4|B0BYSNNEYO3AF|2|2
a61e6b16-de54-4c44-b25c-c1780599ce20|2|B0RZE1NL723KN|1|2
229c5013-d3ea-46f6-98be-5884d5dea22d|1|B05GSTK29A31D|2|2
c59d086d-cb6e-443e-bbb2-68c701b98862|4|B089TA1Y7GS92|1|4
c59d086d-cb6e-443e-bbb2-68c701b98862|4|B09VAJRTZ04AP|1|4
c59d086d-cb6e-443e-bbb2-68c701b98862|4|B00VP4OYRR2EF|1|4
cd877312-72db-423c-b667-e88cba3a1717|3|B0OG6STI658VG|4|2
cd877312-72db-423c-b667-e88cba3a1717|3|B07YHFFI4UQWM|2|2
cd877312-72db-423c-b667-e88cba3a1717|3|B0AT6H9L51F5O|1|2
dcbcb647-faeb-42a9-b374-4589a9c9cb52|1|B0PLL0BWLQG32|2|7
dcbcb647-faeb-42a9-b374-4589a9c9cb52|1|B0N9HKNI9C4QE|2|7
4cf033ce-9b97-4cd6-a256-8934b44280ec|3|B0JTJGPTZZALA|1|2
4e6f6517-aac7-4ca2-869d-26407c43e800|4|B0HMBSQAE3ERF|3|4
4e6f6517-aac7-4ca2-869d-26407c43e800|4|B0EW5Y0HCKTXX|1|4
824d5655-c609-4189-9fa2-0f2f8fb12f54|2|B0P25J8CO5T6W|4|1
824d5655-c609-4189-9fa2-0f2f8fb12f54|2|B07BHQ40J673X|2|1
824d5655-c609-4189-9fa2-0f2f8fb12f54|2|B08HFK8MTEO2A|1|1
ed5f3910-4a03-4280-9e39-9a043fd97232|1|B0C0GVNRRUP6R|1|6
ed5f3910-4a03-4280-9e39-9a043fd97232|1|B0TN87NTF9ZZK|1|6
beda22aa-5ea4-495f-8dc2-9c50d41bf0bf|3|B0PWPET3IEJVR|1|3
beda22aa-5ea4-495f-8dc2-9c50d41bf0bf|3|B02J3O7U3TNBS|3|3
75e5f6c4-017e-41d5-b3b9-b6118637da2d|3|B02K46DVJ8FIN|5|11
75e5f6c4-017e-41d5-b3b9-b6118637da2d|3|B07TZEBV95JEL|1|11
a9c40bb2-08ab-4d61-accb-e3119a466641|2|B0QVMBVYGBAPO|2|5
a9c40bb2-08ab-4d61-accb-e3119a466641|2|B0HCLEOCALCGI|1|5
a9c40bb2-08ab-4d61-accb-e3119a466641|2|B0SVEVUVY4UT2|1|5
5d0fb7d7-4238-4f0b-ace6-5117cb6267bc|4|B0BMEOTZHJEVB|1|3
5d0fb7d7-4238-4f0b-ace6-5117cb6267bc|4|B00U8NW0DHN0R|3|3
5d0fb7d7-4238-4f0b-ace6-5117cb6267bc|4|B0461PVQTZR7K|3|3
5d0fb7d7-4238-4f0b-ace6-5117cb6267bc|4|B07TZEBV95JEL|1|3
4e9cb4d1-8cf0-44c4-b1f2-f9cc1d72875b|4|B06MQQLFSAE24|1|5
4e9cb4d1-8cf0-44c4-b1f2-f9cc1d72875b|4|B0879TW3VU029|1|5
7d6ea1a0-b3a2-4cde-9689-aa9243f659b4|4|B0VTGNJC4CQ81|3|1
7d6ea1a0-b3a2-4cde-9689-aa9243f659b4|4|B026DWOZ4N6CV|3|1
7d6ea1a0-b3a2-4cde-9689-aa9243f659b4|4|B0B0L7QJNI46K|2|1
25d63f11-7a76-43a8-b156-9cadcf0dced9|4|B03P4AC7KCRK9|3|2
25d63f11-7a76-43a8-b156-9cadcf0dced9|4|B06TITNXPSQJB|1|2
8ad4683d-f9da-468a-a588-87ca27e70e79|1|B01ON0RHEQXAW|2|2
8ad4683d-f9da-468a-a588-87ca27e70e79|1|B0CR6UNCD2TBK|1|2
8ad4683d-f9da-468a-a588-87ca27e70e79|1|B0HT2XEW8N89N|2|2
8ad4683d-f9da-468a-a588-87ca27e70e79|1|B07HM3OJISXHJ|3|2
415b7b9d-2f97-4e6a-9aa9-014ecfa2e464|4|B0BQ23YNDQXLZ|2|6
415b7b9d-2f97-4e6a-9aa9-014ecfa2e464|4|B0OQD60QOBUM5|2|6
415b7b9d-2f97-4e6a-9aa9-014ecfa2e464|4|B0G56306CIQPP|2|6
b359b72d-4c04-497c-90e7-67deebe3d259|4|B00DVA1G6PBL6|1|5
4734fe7e-fd65-45dd-a947-41fbb37da2a7|2|B0HT1SETWLTP1|1|2
4734fe7e-fd65-45dd-a947-41fbb37da2a7|2|B0BD32FL3SUZ6|2|2
4734fe7e-fd65-45dd-a947-41fbb37da2a7|2|B0M3O5PUTOND5|4|2
09c3e40e-cdf7-45f7-a799-2268b5f0d95f|2|B0G1UDIMHJRNA|2|1
09c3e40e-cdf7-45f7-a799-2268b5f0d95f|2|B0RFXDSPXOLE6|2|1
58383126-3b54-4d2c-9f0b-9262b4200094|3|B06F0B8ZWGC5B|2|2
58383126-3b54-4d2c-9f0b-9262b4200094|3|B020LU0U04UAM|1|2
58383126-3b54-4d2c-9f0b-9262b4200094|3|B0DF14GVYKP1R|1|2
16ed5ff7-8372-4bfa-a006-00baf161b46d|4|B0IT7INGDMOLL|2|6
16ed5ff7-8372-4bfa-a006-00baf161b46d|4|B01ON0RHEQXAW|1|6
78fda240-9ff4-4ba0-bacf-99d17680843a|3|B0M3O5PUTOND5|1|3
78fda240-9ff4-4ba0-bacf-99d17680843a|3|B00ZHJA242IQV|1|3
78fda240-9ff4-4ba0-bacf-99d17680843a|3|B0MHYQFKDA8O8|1|3
78fda240-9ff4-4ba0-bacf-99d17680843a|3|B004ROKB7RC82|1|3
78fda240-9ff4-4ba0-bacf-99d17680843a|3|B0M3O5PUTOND5|1|3
c7e5cd8c-9b85-40ac-95ef-f2b230a617cc|3|B05BDOMWVQ0TB|3|7
c7e5cd8c-9b85-40ac-95ef-f2b230a617cc|3|B0Q2GLJ3TDH9Y|2|7
eeb33c6b-c77c-4e0e-b0f1-e108218b7312|2|B0SFNYP6TUUUF|1|7
eeb33c6b-c77c-4e0e-b0f1-e108218b7312|2|B05RSBW0H364D|1|7
04de6f7c-c8a9-49d2-8c31-b5755b047b5d|4|B0B4IS13MJX9G|1|10
04de6f7c-c8a9-49d2-8c31-b5755b047b5d|4|B0RTX4UGHADRJ|1|10
845c9a85-ba9a-4769-a61d-72902b0a20d4|3|B017JCQSGB4Y1|2|8
845c9a85-ba9a-4769-a61d-72902b0a20d4|3|B03QE6CQ3DXZL|2|8
845c9a85-ba9a-4769-a61d-72902b0a20d4|3|B0NO7FP29JMS1|2|8
db5b159c-ec6e-4fa5-a04e-78f92184e3e9|4|B0GQ5LZJI4M3E|1|2
db5b159c-ec6e-4fa5-a04e-78f92184e3e9|4|B0E40JUTZ6447|3|2
db5b159c-ec6e-4fa5-a04e-78f92184e3e9|4|B0OJMHIMQQGXF|1|2
3c6daedd-8dbd-4b22-83bc-00ed1212560c|4|B0J6I5TIPKDUL|1|3
3c6daedd-8dbd-4b22-83bc-00ed1212560c|4|B0JTJGPTZZALA|2|3
dbb2fef5-aaa7-435f-9588-7d37399a3ab1|1|B0K29LO0SGS8G|1|7
dbb2fef5-aaa7-435f-9588-7d37399a3ab1|1|B014S7HW6X0Q1|2|7
dbb2fef5-aaa7-435f-9588-7d37399a3ab1|1|B05T417UREZLG|1|7
dbb2fef5-aaa7-435f-9588-7d37399a3ab1|1|B0ITYWAP4B4RT|1|7
76199f55-e15a-4f08-a601-35c8da2daddc|4|B04GS0VIFOSZL|4|4
86899e60-78e8-4deb-b280-9e913d76324d|3|B0PJ7C14EUDYM|2|3
86899e60-78e8-4deb-b280-9e913d76324d|3|B0GC3N1JISHLT|1|3
86899e60-78e8-4deb-b280-9e913d76324d|3|B08KJBPJ03THF|1|3
237a8bb3-8a14-4625-9f79-4764151d5e35|2|B03BBS0H8ASVL|3|7
237a8bb3-8a14-4625-9f79-4764151d5e35|2|B01ON0RHEQXAW|3|7
237a8bb3-8a14-4625-9f79-4764151d5e35|2|B0FPK8GGEKUOD|3|7
739e3063-b582-4170-8919-e49ad8c65585|1|B0GCTDRLJFIEB|3|1
739e3063-b582-4170-8919-e49ad8c65585|1|B0K352POEMA54|1|1
650f8741-1281-4b1b-aa78-d423076dd87d|1|B0MHYQFKDA8O8|1|5
650f8741-1281-4b1b-aa78-d423076dd87d|1|B03T8TV1PD8HE|1|5
cbd182f2-88de-4747-a62a-86ff3d5b37c4|4|B0DORV3X6R3BM|2|1
cbd182f2-88de-4747-a62a-86ff3d5b37c4|4|B09EH8HFI69HD|2|1
af3df28b-99bf-4b5b-a787-476865036bf0|1|B0GFIKTYQUTH5|1|5
af3df28b-99bf-4b5b-a787-476865036bf0|1|B0OQOARHJYDD2|2|5
87e2d75b-2a86-4238-acf1-40ffa2d73ea1|1|B01ID1KOQK4HL|1|10
87e2d75b-2a86-4238-acf1-40ffa2d73ea1|1|B01O3X7RS1KRY|4|10
30e6e9a7-29a5-42e1-81ac-a8bcad962269|1|B06MQQLFSAE24|1|6
30e6e9a7-29a5-42e1-81ac-a8bcad962269|1|B0W5UKIFJNIB5|3|6
30e6e9a7-29a5-42e1-81ac-a8bcad962269|1|B0JE0IVWTYGER|2|6
30e6e9a7-29a5-42e1-81ac-a8bcad962269|1|B043RVUZOFZLJ|1|6
0e9aa886-b3fd-4658-829b-8b0da7c2bf1c|2|B0EW5Y0HCKTXX|1|6
01f4d320-5506-4a0f-93ca-aa74eda18a95|3|B0GHGSO8HA6Y1|2|2
01f4d320-5506-4a0f-93ca-aa74eda18a95|3|B0PC71X1YMO0Q|3|2
01f4d320-5506-4a0f-93ca-aa74eda18a95|3|B0CHUG5KU1C3P|5|2
01f4d320-5506-4a0f-93ca-aa74eda18a95|3|B0H2XH732PLVO|1|2
01f4d320-5506-4a0f-93ca-aa74eda18a95|3|B0SWFN50R21UX|1|2
a49770a4-abc4-4855-ac58-0bb33b7d3857|2|B02Y6M3620JSU|6|5
a49770a4-abc4-4855-ac58-0bb33b7d3857|2|B07YRQ0SJW7CA|1|5
ecfbba4c-1cdc-48f5-a7da-f539728abdb6|4|B0879TW3VU029|2|1
ecfbba4c-1cdc-48f5-a7da-f539728abdb6|4|B0KU89S55WSBG|1|1
ecfbba4c-1cdc-48f5-a7da-f539728abdb6|4|B023OCTRYWZZ6|1|1
ecfbba4c-1cdc-48f5-a7da-f539728abdb6|4|B0EWIYC1XE5QI|4|1
392ff27a-f069-4e7c-b7d5-9661a3ec43be|3|B0FADGXTOISPE|1|6
392ff27a-f069-4e7c-b7d5-9661a3ec43be|3|B09QJFO9NGHPR|1|6
392ff27a-f069-4e7c-b7d5-9661a3ec43be|3|B02Y6M3620JSU|2|6
d2894c76-c5a0-472f-86bc-60123b7ad398|4|B0UPB15IZU0W5|2|4
fda05586-9e56-4061-b610-bd94bb49f481|2|B0C0GVNRRUP6R|2|3
fda05586-9e56-4061-b610-bd94bb49f481|2|B074QHJ6IEHYL|1|3
fda05586-9e56-4061-b610-bd94bb49f481|2|B08J9DULW4NM1|3|3
b4c7f2b1-5913-41b6-9bdd-b95c5fdb2fc8|1|B004ROKB7RC82|1|4
b4c7f2b1-5913-41b6-9bdd-b95c5fdb2fc8|1|B0CR6UNCD2TBK|4|4
b4c7f2b1-5913-41b6-9bdd-b95c5fdb2fc8|1|B05B9KIWH0041|1|4
347ad39c-dd48-4443-b83c-f2d3340080e9|4|B07YVIK0NFPHI|2|4
347ad39c-dd48-4443-b83c-f2d3340080e9|4|B026DWOZ4N6CV|5|4
347ad39c-dd48-4443-b83c-f2d3340080e9|4|B02LVQH3NPNI0|3|4
347ad39c-dd48-4443-b83c-f2d3340080e9|4|B06TJX848PTAT|1|4
347ad39c-dd48-4443-b83c-f2d3340080e9|4|B0G2WZVB8OY52|1|4
9b0916f8-5c4b-4444-8aca-c013d43d0f4e|2|B0B5BSAN6OPHW|2|4
1f6c66f5-3b7a-4780-9138-77ba3faff849|1|B06FC27MBFY42|1|6
1f6c66f5-3b7a-4780-9138-77ba3faff849|1|B023OCTRYWZZ6|1|6
1f6c66f5-3b7a-4780-9138-77ba3faff849|1|B0PBLMHRO1L5D|1|6
1f6c66f5-3b7a-4780-9138-77ba3faff849|1|B0LM0IV9RKGUU|2|6
1f6c66f5-3b7a-4780-9138-77ba3faff849|1|B02LVQH3NPNI0|3|6
ace9acfb-6144-4f73-81c5-adb2445b90b2|4|B0C0GVNRRUP6R|2|3
ace9acfb-6144-4f73-81c5-adb2445b90b2|4|B022QUDXSYCQW|1|3
ace9acfb-6144-4f73-81c5-adb2445b90b2|4|B0JCXCH3SB31E|1|3
0f570e33-c3af-48b2-8533-a91c8f652b8e|4|B0NKJTMRDYAWG|2|2
0f570e33-c3af-48b2-8533-a91c8f652b8e|4|B0OG6STI658VG|1|2
0f570e33-c3af-48b2-8533-a91c8f652b8e|4|B05GN3PDRUWOX|3|2
0f570e33-c3af-48b2-8533-a91c8f652b8e|4|B0BD32FL3SUZ6|1|2
0f570e33-c3af-48b2-8533-a91c8f652b8e|4|B07T26USNZ3QV|3|2
13a0db29-52eb-48a0-8a28-2f45bde630ea|2|B0076LQR0VXPG|1|2
13a0db29-52eb-48a0-8a28-2f45bde630ea|2|B0IT7INGDMOLL|1|2
c004417e-4780-4b92-812f-6e9c0ab3ce57|2|B0DYOH9SIMI7V|1|3
c004417e-4780-4b92-812f-6e9c0ab3ce57|2|B08MIV1MT4JWL|2|3
2c02ea92-5a1c-4aae-866b-6bf3a8a8aa74|1|B05DDTME4JEYH|5|4
2c02ea92-5a1c-4aae-866b-6bf3a8a8aa74|1|B084LA2V0T7PE|5|4
ce0e6754-e161-4330-a3ef-9b82bc4596af|3|B0JCXCH3SB31E|1|2
69a2a5e6-7f6f-4d84-abb2-d89375121e39|2|B0G3VI1Z29Z1K|2|2
69a2a5e6-7f6f-4d84-abb2-d89375121e39|2|B0EVVBV7RPFCU|1|2
486d4df9-d256-454d-a4b8-8a8e45332c1c|3|B08XT0YBNA54P|1|6
486d4df9-d256-454d-a4b8-8a8e45332c1c|3|B0JKZ79N0TMWX|1|6
486d4df9-d256-454d-a4b8-8a8e45332c1c|3|B0G428KK2V0P4|1|6
486d4df9-d256-454d-a4b8-8a8e45332c1c|3|B0254XWF4RKWC|2|6
a6c4b556-ceae-49ae-8340-ea857a0fa2d1|1|B0879TW3VU029|1|3
a6c4b556-ceae-49ae-8340-ea857a0fa2d1|1|B0KI4QD9JU7ZF|3|3
a6c4b556-ceae-49ae-8340-ea857a0fa2d1|1|B00C8A417TT1Q|2|3
a6c4b556-ceae-49ae-8340-ea857a0fa2d1|1|B0V96HYNTK0PG|3|3
dcf0f3a7-38d3-4c2d-80a5-8f3e86769cec|1|B08M6VWAL8HAY|2|5
dcf0f3a7-38d3-4c2d-80a5-8f3e86769cec|1|B0HGNA6NAKHHF|6|5
dcf0f3a7-38d3-4c2d-80a5-8f3e86769cec|1|B0GVQNNW93O0R|1|5
dcf0f3a7-38d3-4c2d-80a5-8f3e86769cec|1|B0W4IMLQBJ576|5|5
c19ddc8d-91c5-49b1-a5ea-0bd02aadf729|4|B0DF14GVYKP1R|4|3
c19ddc8d-91c5-49b1-a5ea-0bd02aadf729|4|B014S7HW6X0Q1|2|3
301c1659-7169-407e-b959-19573a508b00|2|B0107FPELOZ25|2|1
301c1659-7169-407e-b959-19573a508b00|2|B0JBNQRVEA4WK|1|1
301c1659-7169-407e-b959-19573a508b00|2|B0KIPBQBI0IL4|2|1
1ced0ab3-84da-4988-b5b9-e3e31d2af5da|3|B0FXC9B0WEFXR|2|6
