order_id|order_date|customer_region|product_id|qty|ship_time
509ef089-475f-4fa7-bc04-66ef4053762c|Wed Aug 03 01:21:24 PDT 2011|4|B0R9TD41U234P|1|8
509ef089-475f-4fa7-bc04-66ef4053762c|Wed Aug 03 01:21:24 PDT 2011|4|B068YXD0SRRXT|2|8
abc078bd-e2b6-48ec-a135-5e6948dfb5e0|Wed Aug 03 01:21:37 PDT 2011|3|B0L89XM73SXEM|1|7
4411e076-153b-4e73-b323-cdc6b89dfc95|Wed Aug 03 01:21:52 PDT 2011|1|B0J69BT52Q34N|1|3
4411e076-153b-4e73-b323-cdc6b89dfc95|Wed Aug 03 01:21:52 PDT 2011|1|B0HTWYTX4AYR8|4|3
a7d43f64-797f-4407-b577-92e115fd2ed5|Wed Aug 03 01:25:20 PDT 2011|4|B0R7YYZ2CJ24W|1|4
a7d43f64-797f-4407-b577-92e115fd2ed5|Wed Aug 03 01:25:20 PDT 2011|4|B08XSO7XM1C1L|3|4
a7d43f64-797f-4407-b577-92e115fd2ed5|Wed Aug 03 01:25:20 PDT 2011|4|B0SCNJ6RW3DR4|2|4
a7d43f64-797f-4407-b577-92e115fd2ed5|Wed Aug 03 01:25:20 PDT 2011|4|B0HPFQ9N6D1BJ|3|4
e9d1cbf4-5a72-4f0f-8954-632281362f5f|Wed Aug 03 01:25:53 PDT 2011|3|B023OCTRYWZZ6|1|6
e9d1cbf4-5a72-4f0f-8954-632281362f5f|Wed Aug 03 01:25:53 PDT 2011|3|B09TP8NV409SR|3|6
1f380cbb-ee8e-4134-9358-53fd9c236d55|Wed Aug 03 01:28:39 PDT 2011|3|B08POZCN6NTYJ|1|7
1f380cbb-ee8e-4134-9358-53fd9c236d55|Wed Aug 03 01:28:39 PDT 2011|3|B0JE0IVWTYGER|1|7
4774420e-7aa6-4de8-b8c2-eaa8327a7852|Wed Aug 03 01:28:49 PDT 2011|3|B0CVTKQI0352F|1|3
4774420e-7aa6-4de8-b8c2-eaa8327a7852|Wed Aug 03 01:28:49 PDT 2011|3|B0SFNYP6TUUUF|1|3
a9c9d2ee-f760-420f-8ca5-49fe28559397|Wed Aug 03 01:34:20 PDT 2011|3|B0IIH1442E73C|3|2
a9c9d2ee-f760-420f-8ca5-49fe28559397|Wed Aug 03 01:34:20 PDT 2011|3|B0W7HHTP75O17|1|2
a9c9d2ee-f760-420f-8ca5-49fe28559397|Wed Aug 03 01:34:20 PDT 2011|3|B07YRQ0SJW7CA|3|2
a9c9d2ee-f760-420f-8ca5-49fe28559397|Wed Aug 03 01:34:20 PDT 2011|3|B0G1MEYDYOT7F|1|2
1602bea1-9bd3-41c4-8861-43cbacb855c7|Wed Aug 03 01:39:31 PDT 2011|1|B010TUCS0TX4Z|1|4
6d1032e4-f513-4463-b89c-2af68d7c51f6|Wed Aug 03 01:40:14 PDT 2011|1|B0NSMGB68ZESH|1|2
6d1032e4-f513-4463-b89c-2af68d7c51f6|Wed Aug 03 01:40:14 PDT 2011|1|B05DDTME4JEYH|2|2
bdc8445a-0028-43f4-8b0b-6983a5382690|Wed Aug 03 01:43:26 PDT 2011|4|B05P282T09AD4|1|7
cda0dce1-500e-4f27-bb06-4fa851a11b9a|Wed Aug 03 01:46:23 PDT 2011|3|B0HCLEOCALCGI|1|10
cda0dce1-500e-4f27-bb06-4fa851a11b9a|Wed Aug 03 01:46:23 PDT 2011|3|B068YXD0SRRXT|1|10
c7f6e624-e0ef-4f45-95c0-97e8c3352c0c|Wed Aug 03 01:47:08 PDT 2011|2|B0KU3ED0QLRJL|4|6
399829ad-a636-4072-82cb-efe0b36e2052|Wed Aug 03 01:47:20 PDT 2011|4|B00DVA1G6PBL6|1|10
399829ad-a636-4072-82cb-efe0b36e2052|Wed Aug 03 01:47:20 PDT 2011|4|B0V1I1C2MF0F6|2|10
399829ad-a636-4072-82cb-efe0b36e2052|Wed Aug 03 01:47:20 PDT 2011|4|B01RVIHR9JRY4|2|10
399829ad-a636-4072-82cb-efe0b36e2052|Wed Aug 03 01:47:20 PDT 2011|4|B046Q60LK76JR|1|10
399829ad-a636-4072-82cb-efe0b36e2052|Wed Aug 03 01:47:20 PDT 2011|4|B0C9JO9F00YEK|3|10
814719e0-4053-4bc2-8e0e-e1fa0a0ccde6|Wed Aug 03 01:47:32 PDT 2011|4|B0X3L990YBMR4|2|4
814719e0-4053-4bc2-8e0e-e1fa0a0ccde6|Wed Aug 03 01:47:32 PDT 2011|4|B03A9AQC4H02O|1|4
814719e0-4053-4bc2-8e0e-e1fa0a0ccde6|Wed Aug 03 01:47:32 PDT 2011|4|B07WBTX2OF66V|1|4
bd14c1e0-91da-4d59-9d39-36d5b1e530f9|Wed Aug 03 01:50:20 PDT 2011|4|B00U8NW0DHN0R|2|1
bd14c1e0-91da-4d59-9d39-36d5b1e530f9|Wed Aug 03 01:50:20 PDT 2011|4|B0LX46NTVTJ9W|2|1
bd14c1e0-91da-4d59-9d39-36d5b1e530f9|Wed Aug 03 01:50:20 PDT 2011|4|B0B284KDJJC6G|2|1
87f18c49-4754-4df0-89fb-e33577d76420|Wed Aug 03 01:50:41 PDT 2011|4|B0HCLEOCALCGI|2|3
87f18c49-4754-4df0-89fb-e33577d76420|Wed Aug 03 01:50:41 PDT 2011|4|B0O9STLODPZQY|1|3
87f18c49-4754-4df0-89fb-e33577d76420|Wed Aug 03 01:50:41 PDT 2011|4|B0X5VSPZ0CM99|2|3
87f18c49-4754-4df0-89fb-e33577d76420|Wed Aug 03 01:50:41 PDT 2011|4|B022QUDXSYCQW|4|3
87f18c49-4754-4df0-89fb-e33577d76420|Wed Aug 03 01:50:41 PDT 2011|4|B0JCF9AAWYDS0|2|3
eb6a187c-1e71-4c0f-9eb4-a3570da978d2|Wed Aug 03 01:51:06 PDT 2011|1|B06P6NZG46NT8|1|7
eb6a187c-1e71-4c0f-9eb4-a3570da978d2|Wed Aug 03 01:51:06 PDT 2011|1|B09NX1FYRTG2R|3|7
eb6a187c-1e71-4c0f-9eb4-a3570da978d2|Wed Aug 03 01:51:06 PDT 2011|1|B08MF5CAHY08T|2|7
eb6a187c-1e71-4c0f-9eb4-a3570da978d2|Wed Aug 03 01:51:06 PDT 2011|1|B0H2XH732PLVO|1|7
f4f4f365-d518-403e-bdd5-4fb6e87bef51|Wed Aug 03 01:53:02 PDT 2011|2|B0EWKET8Y88DF|3|6
f4f4f365-d518-403e-bdd5-4fb6e87bef51|Wed Aug 03 01:53:02 PDT 2011|2|B0C4PZG1G3OC7|1|6
c890ff5f-5047-4c4c-a6e5-1860324f3a2b|Wed Aug 03 01:54:29 PDT 2011|2|B0KKXOF6SSE07|1|2
c890ff5f-5047-4c4c-a6e5-1860324f3a2b|Wed Aug 03 01:54:29 PDT 2011|2|B01CH8LW3R3AC|1|2
c890ff5f-5047-4c4c-a6e5-1860324f3a2b|Wed Aug 03 01:54:29 PDT 2011|2|B01EWA5Z7AG8X|2|2
c890ff5f-5047-4c4c-a6e5-1860324f3a2b|Wed Aug 03 01:54:29 PDT 2011|2|B03IUHFEGQJ0N|1|2
c890ff5f-5047-4c4c-a6e5-1860324f3a2b|Wed Aug 03 01:54:29 PDT 2011|2|B0HT2XEW8N89N|1|2
e0fda2b9-c856-4d24-88c8-ec20fd716fa7|Wed Aug 03 01:55:49 PDT 2011|3|B075W5FWR33WO|3|3
e0fda2b9-c856-4d24-88c8-ec20fd716fa7|Wed Aug 03 01:55:49 PDT 2011|3|B099UVLW0M711|3|3
e0fda2b9-c856-4d24-88c8-ec20fd716fa7|Wed Aug 03 01:55:49 PDT 2011|3|B0PDPY71CHH80|2|3
e0fda2b9-c856-4d24-88c8-ec20fd716fa7|Wed Aug 03 01:55:49 PDT 2011|3|B05BDOMWVQ0TB|1|3
e0fda2b9-c856-4d24-88c8-ec20fd716fa7|Wed Aug 03 01:55:49 PDT 2011|3|B0PVMG6I3WCHT|2|3
e0fda2b9-c856-4d24-88c8-ec20fd716fa7|Wed Aug 03 01:55:49 PDT 2011|3|B0G1MEYDYOT7F|2|3
c04930d6-afac-43c7-8ced-b3d2e1fe8ad0|Wed Aug 03 02:03:02 PDT 2011|2|B0KJP9BIU5WGS|2|4
c04930d6-afac-43c7-8ced-b3d2e1fe8ad0|Wed Aug 03 02:03:02 PDT 2011|2|B02VRU9ARXRTD|4|4
c04930d6-afac-43c7-8ced-b3d2e1fe8ad0|Wed Aug 03 02:03:02 PDT 2011|2|B0254XWF4RKWC|2|4
c04930d6-afac-43c7-8ced-b3d2e1fe8ad0|Wed Aug 03 02:03:02 PDT 2011|2|B0LROV18VGXBE|2|4
c04930d6-afac-43c7-8ced-b3d2e1fe8ad0|Wed Aug 03 02:03:02 PDT 2011|2|B0Z2E5GG0MW8K|3|4
b65b5245-6146-432d-acf0-e7d491a52d82|Wed Aug 03 02:03:52 PDT 2011|3|B0FPVARLUF7PB|1|2
b65b5245-6146-432d-acf0-e7d491a52d82|Wed Aug 03 02:03:52 PDT 2011|3|B00QS1RLW3LPX|2|2
b65b5245-6146-432d-acf0-e7d491a52d82|Wed Aug 03 02:03:52 PDT 2011|3|B050NL1UIC1NX|2|2
48f10b2c-8d2a-4ac1-b555-c52facc12bb3|Wed Aug 03 02:07:19 PDT 2011|2|B02C3I0W0AJ5P|1|5
48f10b2c-8d2a-4ac1-b555-c52facc12bb3|Wed Aug 03 02:07:19 PDT 2011|2|B0H48XCNR13K3|1|5
48f10b2c-8d2a-4ac1-b555-c52facc12bb3|Wed Aug 03 02:07:19 PDT 2011|2|B0KIPBQBI0IL4|2|5
48f10b2c-8d2a-4ac1-b555-c52facc12bb3|Wed Aug 03 02:07:19 PDT 2011|2|B04Q5D8ZQM4B6|1|5
f4cca6b7-cf48-43dc-9f89-882143d8dbd7|Wed Aug 03 02:07:58 PDT 2011|1|B0ERTUPX4YW6V|3|7
f4cca6b7-cf48-43dc-9f89-882143d8dbd7|Wed Aug 03 02:07:58 PDT 2011|1|B0AKUQEUYEWMZ|2|7
782a3969-6d6e-41ff-b27b-9ff0860f4bd2|Wed Aug 03 02:09:16 PDT 2011|4|B0256M8DR4WC9|1|3
782a3969-6d6e-41ff-b27b-9ff0860f4bd2|Wed Aug 03 02:09:16 PDT 2011|4|B0DRSFF1O6AVK|1|3
31e769d6-998a-4ac7-9c97-c6dbcb068ab2|Wed Aug 03 02:09:28 PDT 2011|2|B084LA2V0T7PE|4|1
6ca6307a-53e3-4b87-a6b1-953c9aec7a3b|Wed Aug 03 02:13:31 PDT 2011|1|B023OCTRYWZZ6|1|5
6ca6307a-53e3-4b87-a6b1-953c9aec7a3b|Wed Aug 03 02:13:31 PDT 2011|1|B0A9OEODDIK09|1|5
3807a6c6-959c-4b5c-892a-39ecb36a22fc|Wed Aug 03 02:15:42 PDT 2011|3|B0LCPAVVM84RH|2|3
3807a6c6-959c-4b5c-892a-39ecb36a22fc|Wed Aug 03 02:15:42 PDT 2011|3|B0IZCPB83F4SU|1|3
3807a6c6-959c-4b5c-892a-39ecb36a22fc|Wed Aug 03 02:15:42 PDT 2011|3|B0311RTR8MV0E|5|3
c91dd24c-e076-4118-8f60-6f731b191293|Wed Aug 03 02:16:53 PDT 2011|4|B0EWIYC1XE5QI|3|3
c91dd24c-e076-4118-8f60-6f731b191293|Wed Aug 03 02:16:53 PDT 2011|4|B06AHZUM1GR1A|1|3
c91dd24c-e076-4118-8f60-6f731b191293|Wed Aug 03 02:16:53 PDT 2011|4|B0OJMHIMQQGXF|1|3
a6b38399-88e1-416e-996b-99a44dc4f588|Wed Aug 03 02:18:28 PDT 2011|1|B0PFF5J6QKYUU|1|6
a6b38399-88e1-416e-996b-99a44dc4f588|Wed Aug 03 02:18:28 PDT 2011|1|B0L3JXI4281CT|3|6
a6b38399-88e1-416e-996b-99a44dc4f588|Wed Aug 03 02:18:28 PDT 2011|1|B0G5BKG5VE8TD|1|6
a6b38399-88e1-416e-996b-99a44dc4f588|Wed Aug 03 02:18:28 PDT 2011|1|B0HTWYTX4AYR8|3|6
a6b38399-88e1-416e-996b-99a44dc4f588|Wed Aug 03 02:18:28 PDT 2011|1|B0HDOQOHJSV8U|3|6
f07b3c72-169d-42cb-b03f-e738994994b3|Wed Aug 03 02:18:53 PDT 2011|1|B0G3VQ9B79KN3|1|9
1c2bb087-804c-4422-8737-e7b586662620|Wed Aug 03 02:22:08 PDT 2011|1|B02LVQH3NPNI0|3|2
1c2bb087-804c-4422-8737-e7b586662620|Wed Aug 03 02:22:08 PDT 2011|1|B02PQ4MJPAN9T|1|2
8ac71fdd-8135-4dac-b61c-6e7582fa5c20|Wed Aug 03 02:23:26 PDT 2011|2|B07B1WPCWWZP8|1|2
8ac71fdd-8135-4dac-b61c-6e7582fa5c20|Wed Aug 03 02:23:26 PDT 2011|2|B0S0ZTANPIBLA|1|2
05a750f8-58fe-4c3e-8105-be84c72dbb02|Wed Aug 03 02:24:18 PDT 2011|2|B01ON0RHEQXAW|6|3
05a750f8-58fe-4c3e-8105-be84c72dbb02|Wed Aug 03 02:24:18 PDT 2011|2|B0K6FM87DBSD7|3|3
05a750f8-58fe-4c3e-8105-be84c72dbb02|Wed Aug 03 02:24:18 PDT 2011|2|B06ZVKH6MHVEN|1|3
05a750f8-58fe-4c3e-8105-be84c72dbb02|Wed Aug 03 02:24:18 PDT 2011|2|B0P3OYR7IP9PC|3|3
1cd4d6eb-e7de-46cf-8af4-4b4c5219f218|Wed Aug 03 02:25:02 PDT 2011|2|B0FS5DKDN0R35|1|1
1cd4d6eb-e7de-46cf-8af4-4b4c5219f218|Wed Aug 03 02:25:02 PDT 2011|2|B0WD43C3QBYCW|2|1
1cd4d6eb-e7de-46cf-8af4-4b4c5219f218|Wed Aug 03 02:25:02 PDT 2011|2|B0RZE1NL723KN|1|1
1cd4d6eb-e7de-46cf-8af4-4b4c5219f218|Wed Aug 03 02:25:02 PDT 2011|2|B08A9VIJMHK04|4|1
1cd4d6eb-e7de-46cf-8af4-4b4c5219f218|Wed Aug 03 02:25:02 PDT 2011|2|B0HT2XEW8N89N|1|1
ebbca536-8eb0-4341-b9a5-717af0927d24|Wed Aug 03 02:25:18 PDT 2011|1|B0SWFN50R21UX|1|3
ebbca536-8eb0-4341-b9a5-717af0927d24|Wed Aug 03 02:25:18 PDT 2011|1|B0IZXLUZQ2I9O|4|3
ebbca536-8eb0-4341-b9a5-717af0927d24|Wed Aug 03 02:25:18 PDT 2011|1|B0Q6RXJDNHDOG|3|3
16085841-11d3-474e-9eb1-0594b175b15e|Wed Aug 03 02:27:23 PDT 2011|1|B0C9JO9F00YEK|1|7
16085841-11d3-474e-9eb1-0594b175b15e|Wed Aug 03 02:27:23 PDT 2011|1|B00LRFNRRW5UI|1|7
16085841-11d3-474e-9eb1-0594b175b15e|Wed Aug 03 02:27:23 PDT 2011|1|B0B7XEHUBUDFC|1|7
16085841-11d3-474e-9eb1-0594b175b15e|Wed Aug 03 02:27:23 PDT 2011|1|B0FAL4XQYYR2A|3|7
16085841-11d3-474e-9eb1-0594b175b15e|Wed Aug 03 02:27:23 PDT 2011|1|B0A9F2UHWWT4R|2|7
a700dd2a-3c06-4b59-8339-7e61849e4725|Wed Aug 03 02:27:34 PDT 2011|2|B0MAC9JDM033M|1|2
c84d4ee0-115c-410a-9ee1-0cf0756db22c|Wed Aug 03 02:28:09 PDT 2011|2|B0NYIIK1QHC6I|1|1
c84d4ee0-115c-410a-9ee1-0cf0756db22c|Wed Aug 03 02:28:09 PDT 2011|2|B0PJ7C14EUDYM|1|1
0d63023c-e2da-4097-b011-c24c1ffbdc35|Wed Aug 03 02:34:46 PDT 2011|1|B0HHR91YODZ5N|1|10
0d63023c-e2da-4097-b011-c24c1ffbdc35|Wed Aug 03 02:34:46 PDT 2011|1|B0PFF5J6QKYUU|2|10
0d63023c-e2da-4097-b011-c24c1ffbdc35|Wed Aug 03 02:34:46 PDT 2011|1|B0NFALXZMM0IX|2|10
0d63023c-e2da-4097-b011-c24c1ffbdc35|Wed Aug 03 02:34:46 PDT 2011|1|B02PQ4MJPAN9T|1|10
001398a5-6eda-404e-bc91-5a5e157492e5|Wed Aug 03 02:36:10 PDT 2011|1|B05T417UREZLG|1|3
001398a5-6eda-404e-bc91-5a5e157492e5|Wed Aug 03 02:36:10 PDT 2011|1|B0PZQV92NQWPE|2|3
7d8b24af-2db3-43b4-afb9-85d12ee04020|Wed Aug 03 02:42:21 PDT 2011|3|B0D6GMTZM0SKR|2|2
7d8b24af-2db3-43b4-afb9-85d12ee04020|Wed Aug 03 02:42:21 PDT 2011|3|B054NX75P3J17|2|2
4fc54b6f-4b12-4b64-9fdf-d1cf6bf9e4e9|Wed Aug 03 02:42:32 PDT 2011|3|B07O6L8XFXTGB|1|3
4fc54b6f-4b12-4b64-9fdf-d1cf6bf9e4e9|Wed Aug 03 02:42:32 PDT 2011|3|B0HGNA6NAKHHF|1|3
4fc54b6f-4b12-4b64-9fdf-d1cf6bf9e4e9|Wed Aug 03 02:42:32 PDT 2011|3|B0PD350K53J7V|1|3
6bd947f1-a679-4a11-96af-6070e7d6a1c8|Wed Aug 03 02:42:51 PDT 2011|2|B06P6NZG46NT8|2|12
6bd947f1-a679-4a11-96af-6070e7d6a1c8|Wed Aug 03 02:42:51 PDT 2011|2|B02RHVH2X4X9M|1|12
6bd947f1-a679-4a11-96af-6070e7d6a1c8|Wed Aug 03 02:42:51 PDT 2011|2|B0L89XM73SXEM|3|12
9135e313-1832-4f2c-9356-23be1177bc1d|Wed Aug 03 02:42:52 PDT 2011|4|B0BMEOTZHJEVB|1|6
9135e313-1832-4f2c-9356-23be1177bc1d|Wed Aug 03 02:42:52 PDT 2011|4|B03P4AC7KCRK9|5|6
9135e313-1832-4f2c-9356-23be1177bc1d|Wed Aug 03 02:42:52 PDT 2011|4|B0WM5MTW09OTG|1|6
f1c36a23-ddd5-47e6-bd0e-1840ddf7f956|Wed Aug 03 02:44:26 PDT 2011|1|B0GQ5LZJI4M3E|4|1
f1c36a23-ddd5-47e6-bd0e-1840ddf7f956|Wed Aug 03 02:44:26 PDT 2011|1|B07I6E1P6N8E2|1|1
2b1a2d5c-7390-449e-9044-15855d99f332|Wed Aug 03 02:46:12 PDT 2011|1|B0AVQNTCJFVXR|2|2
e6b395e0-1059-4af7-ad8b-965beb319945|Wed Aug 03 02:47:27 PDT 2011|4|B0VTGNJC4CQ81|4|2
e6b395e0-1059-4af7-ad8b-965beb319945|Wed Aug 03 02:47:27 PDT 2011|4|B0UIGWPWS0X2B|4|2
e6b395e0-1059-4af7-ad8b-965beb319945|Wed Aug 03 02:47:27 PDT 2011|4|B08X9N4MQM2Z1|1|2
b7c89cd5-8196-4115-bae6-73d11185251b|Wed Aug 03 02:49:53 PDT 2011|3|B03T8TV1PD8HE|1|7
b7c89cd5-8196-4115-bae6-73d11185251b|Wed Aug 03 02:49:53 PDT 2011|3|B00LRFNRRW5UI|1|7
b7c89cd5-8196-4115-bae6-73d11185251b|Wed Aug 03 02:49:53 PDT 2011|3|B0J69BT52Q34N|1|7
b7c89cd5-8196-4115-bae6-73d11185251b|Wed Aug 03 02:49:53 PDT 2011|3|B05NIJ51U019W|1|7
7362c3c4-b053-44a4-8f95-7245c6c902f4|Wed Aug 03 02:50:48 PDT 2011|4|B0GHGSO8HA6Y1|1|7
7362c3c4-b053-44a4-8f95-7245c6c902f4|Wed Aug 03 02:50:48 PDT 2011|4|B05B9KIWH0041|3|7
7362c3c4-b053-44a4-8f95-7245c6c902f4|Wed Aug 03 02:50:48 PDT 2011|4|B0Q2JWW9KBZRP|2|7
4f221dd8-45bc-4541-82a5-b1efa101ffb7|Wed Aug 03 02:56:39 PDT 2011|1|B0JVQATKNLL7L|1|2
101b5df9-2ad0-4fd1-b46a-76df8f99a1eb|Wed Aug 03 02:57:20 PDT 2011|1|B0EKVXERQGULU|3|1
101b5df9-2ad0-4fd1-b46a-76df8f99a1eb|Wed Aug 03 02:57:20 PDT 2011|1|B0WQNGOPZLOEM|1|1
101b5df9-2ad0-4fd1-b46a-76df8f99a1eb|Wed Aug 03 02:57:20 PDT 2011|1|B01EWA5Z7AG8X|1|1
101b5df9-2ad0-4fd1-b46a-76df8f99a1eb|Wed Aug 03 02:57:20 PDT 2011|1|B02QMQVCT8GPF|1|1
101b5df9-2ad0-4fd1-b46a-76df8f99a1eb|Wed Aug 03 02:57:20 PDT 2011|1|B0P6EWO1SFPU5|1|1
101b5df9-2ad0-4fd1-b46a-76df8f99a1eb|Wed Aug 03 02:57:20 PDT 2011|1|B0M3O5PUTOND5|3|1
1d3c1374-09a8-4b60-a30a-0785417b6573|Wed Aug 03 02:57:26 PDT 2011|4|B0BCNF57D29U4|1|3
1d3c1374-09a8-4b60-a30a-0785417b6573|Wed Aug 03 02:57:26 PDT 2011|4|B0Q6RXJDNHDOG|2|3
1d3c1374-09a8-4b60-a30a-0785417b6573|Wed Aug 03 02:57:26 PDT 2011|4|B0E2LFTB12WSF|1|3
1d3c1374-09a8-4b60-a30a-0785417b6573|Wed Aug 03 02:57:26 PDT 2011|4|B02134GENUSUC|3|3
1d3c1374-09a8-4b60-a30a-0785417b6573|Wed Aug 03 02:57:26 PDT 2011|4|B0WEW7DSVB7VI|2|3
1d3c1374-09a8-4b60-a30a-0785417b6573|Wed Aug 03 02:57:26 PDT 2011|4|B02Y6M3620JSU|5|3
1d3c1374-09a8-4b60-a30a-0785417b6573|Wed Aug 03 02:57:26 PDT 2011|4|B00ZPHW7LT5XS|1|3
58a7329a-83c6-441c-bfaf-fb41abe7e70a|Wed Aug 03 03:00:40 PDT 2011|4|B0TXBW4C28EP3|2|3
58a7329a-83c6-441c-bfaf-fb41abe7e70a|Wed Aug 03 03:00:40 PDT 2011|4|B0OJMHIMQQGXF|1|3
58a7329a-83c6-441c-bfaf-fb41abe7e70a|Wed Aug 03 03:00:40 PDT 2011|4|B05YJPKJWPMNZ|1|3
58a7329a-83c6-441c-bfaf-fb41abe7e70a|Wed Aug 03 03:00:40 PDT 2011|4|B0JBOT2Z8Q71Y|1|3
db89a88d-a4a1-43d8-82c5-e9b57d3c66b7|Wed Aug 03 03:10:17 PDT 2011|4|B05QYQCK6VRSN|2|7
db89a88d-a4a1-43d8-82c5-e9b57d3c66b7|Wed Aug 03 03:10:17 PDT 2011|4|B0GC3N1JISHLT|1|7
1d73f86e-289f-48b9-a561-60f73a35ba29|Wed Aug 03 03:11:31 PDT 2011|1|B0RJ89HB58YLW|1|2
1d73f86e-289f-48b9-a561-60f73a35ba29|Wed Aug 03 03:11:31 PDT 2011|1|B0BMEOTZHJEVB|1|2
8d644d0d-b9cc-4272-b527-87dc8817fb3a|Wed Aug 03 03:15:22 PDT 2011|3|B0K0I5M2X6WWL|2|7
8d644d0d-b9cc-4272-b527-87dc8817fb3a|Wed Aug 03 03:15:22 PDT 2011|3|B0H1SXUGAE5J2|1|7
e4bccba4-417b-41c4-8614-bb45e20a0435|Wed Aug 03 03:16:30 PDT 2011|1|B09WX45A6C6KH|1|2
e4bccba4-417b-41c4-8614-bb45e20a0435|Wed Aug 03 03:16:30 PDT 2011|1|B08N8I0O9KPOU|4|2
ef074cdf-c77b-4e42-a943-56ca0c2cc8e9|Wed Aug 03 03:16:51 PDT 2011|4|B05RSBW0H364D|3|7
ef074cdf-c77b-4e42-a943-56ca0c2cc8e9|Wed Aug 03 03:16:51 PDT 2011|4|B00HRFUDJRFEO|1|7
ef074cdf-c77b-4e42-a943-56ca0c2cc8e9|Wed Aug 03 03:16:51 PDT 2011|4|B0VDBJRVTAO5J|2|7
d834c546-0800-460f-8b54-e816317bfc18|Wed Aug 03 03:17:43 PDT 2011|4|B07WBTX2OF66V|1|2
d834c546-0800-460f-8b54-e816317bfc18|Wed Aug 03 03:17:43 PDT 2011|4|B03BBS0H8ASVL|2|2
d834c546-0800-460f-8b54-e816317bfc18|Wed Aug 03 03:17:43 PDT 2011|4|B0BMEOTZHJEVB|1|2
d834c546-0800-460f-8b54-e816317bfc18|Wed Aug 03 03:17:43 PDT 2011|4|B01ID1KOQK4HL|2|2
d21a88db-4bfa-4a11-ad16-3e7bf09705b7|Wed Aug 03 03:21:34 PDT 2011|2|B0VDBJRVTAO5J|1|5
d21a88db-4bfa-4a11-ad16-3e7bf09705b7|Wed Aug 03 03:21:34 PDT 2011|2|B08A9VIJMHK04|3|5
d21a88db-4bfa-4a11-ad16-3e7bf09705b7|Wed Aug 03 03:21:34 PDT 2011|2|B03P4AC7KCRK9|1|5
cc3a85c0-0979-4821-9254-bb6a86f261ce|Wed Aug 03 03:25:28 PDT 2011|2|B0AYXTABBS7NN|1|3
cc3a85c0-0979-4821-9254-bb6a86f261ce|Wed Aug 03 03:25:28 PDT 2011|2|B0GDPOFJK0C0H|1|3
cc3a85c0-0979-4821-9254-bb6a86f261ce|Wed Aug 03 03:25:28 PDT 2011|2|B0K56F22YD7P7|2|3
3c402c40-8d32-4437-8151-54f1a7b08f1e|Wed Aug 03 03:26:19 PDT 2011|4|B07WSYX5N2437|1|5
3c402c40-8d32-4437-8151-54f1a7b08f1e|Wed Aug 03 03:26:19 PDT 2011|4|B0PABMMBDAC9N|1|5
3c402c40-8d32-4437-8151-54f1a7b08f1e|Wed Aug 03 03:26:19 PDT 2011|4|B0PVMG6I3WCHT|4|5
3c402c40-8d32-4437-8151-54f1a7b08f1e|Wed Aug 03 03:26:19 PDT 2011|4|B09QJFO9NGHPR|1|5
3c402c40-8d32-4437-8151-54f1a7b08f1e|Wed Aug 03 03:26:19 PDT 2011|4|B0UXHZHT6N7QQ|1|5
9c3a7703-fcfc-42f6-a1e6-fc62dddc5335|Wed Aug 03 03:28:09 PDT 2011|1|B01UEJKES3GIY|1|5
9c3a7703-fcfc-42f6-a1e6-fc62dddc5335|Wed Aug 03 03:28:09 PDT 2011|1|B02AAF93GJG3K|1|5
9c3a7703-fcfc-42f6-a1e6-fc62dddc5335|Wed Aug 03 03:28:09 PDT 2011|1|B0F14YNR1AIRW|2|5
33aa94d0-5261-4f7b-a441-c5a9aacfac29|Wed Aug 03 03:29:51 PDT 2011|3|B0B0Y97PZKGL0|1|4
33aa94d0-5261-4f7b-a441-c5a9aacfac29|Wed Aug 03 03:29:51 PDT 2011|3|B0E2LFTB12WSF|1|4
d76829ca-339b-47ef-b81d-61cf64ce7dad|Wed Aug 03 03:30:17 PDT 2011|2|B00LRFNRRW5UI|2|5
d76829ca-339b-47ef-b81d-61cf64ce7dad|Wed Aug 03 03:30:17 PDT 2011|2|B02Y6M3620JSU|1|5
d76829ca-339b-47ef-b81d-61cf64ce7dad|Wed Aug 03 03:30:17 PDT 2011|2|B03L9EMBHAOB2|1|5
f33d5d4f-6c25-4257-979a-8df4be3a65f2|Wed Aug 03 03:31:02 PDT 2011|4|B0C1O5NYNIOXW|4|2
f33d5d4f-6c25-4257-979a-8df4be3a65f2|Wed Aug 03 03:31:02 PDT 2011|4|B01DTF4BMSJ16|3|2
f33d5d4f-6c25-4257-979a-8df4be3a65f2|Wed Aug 03 03:31:02 PDT 2011|4|B0FFUGIZ3611I|3|2
8720e1e6-9239-4943-abe9-09cd067da4b6|Wed Aug 03 03:31:40 PDT 2011|3|B0SBAE2WDALIY|2|4
8720e1e6-9239-4943-abe9-09cd067da4b6|Wed Aug 03 03:31:40 PDT 2011|3|B0Q1Y9RSZ4418|3|4
8720e1e6-9239-4943-abe9-09cd067da4b6|Wed Aug 03 03:31:40 PDT 2011|3|B082IKZQAMUBP|1|4
8720e1e6-9239-4943-abe9-09cd067da4b6|Wed Aug 03 03:31:40 PDT 2011|3|B0GX5AU6YV6ZU|1|4
c1e835b2-d531-4a40-acce-f73aa096e6d8|Wed Aug 03 03:33:07 PDT 2011|1|B0EWIYC1XE5QI|1|2
